YearAndMonth,Year,RegionName,Metro,State,SizeRank,Price Reduction
2015-08,2015,League City,Houston-The Woodlands-Sugar Land,TX,403,2.696
2015-08,2015,New Braunfels,San Antonio-New Braunfels,TX,430,2.344
2015-08,2015,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.245
2015-08,2015,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.597
2015-08,2015,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.895
2015-08,2015,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.903
2015-08,2015,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.563
2015-08,2015,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.639
2015-08,2015,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.381
2015-08,2015,Seguin,San Antonio-New Braunfels,TX,1172,2.222
2015-08,2015,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.459
2015-08,2015,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.556
2015-08,2015,Boerne,San Antonio-New Braunfels,TX,1416,3.03
2015-08,2015,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.941
2015-08,2015,Converse,San Antonio-New Braunfels,TX,1448,1.923
2015-08,2015,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,4
2015-08,2015,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.275
2015-08,2015,Cibolo,San Antonio-New Braunfels,TX,1728,2.106
2015-08,2015,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.502
2015-08,2015,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.358
2015-08,2015,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,1.847
2015-08,2015,Schertz,San Antonio-New Braunfels,TX,1831,2.01
2015-08,2015,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.226
2015-08,2015,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.911
2015-08,2015,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.964
2015-08,2015,Helotes,San Antonio-New Braunfels,TX,2392,1.212
2015-08,2015,Floresville,San Antonio-New Braunfels,TX,2409,2.007
2015-08,2015,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,2.628
2015-08,2015,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.665
2015-08,2015,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4.678
2015-08,2015,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,3.236
2015-08,2015,Spring Branch,San Antonio-New Braunfels,TX,2922,2.273
2015-08,2015,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,4.55
2015-08,2015,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.946
2015-08,2015,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.102
2015-08,2015,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.601
2015-08,2015,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.476
2015-08,2015,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.847
2015-08,2015,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,2.47
2015-08,2015,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.333
2015-09,2015,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.27
2015-09,2015,San Antonio,San Antonio-New Braunfels,TX,5,2.597
2015-09,2015,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.704
2015-09,2015,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.835
2015-09,2015,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.565
2015-09,2015,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.303
2015-09,2015,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.525
2015-09,2015,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.299
2015-09,2015,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.656
2015-09,2015,League City,Houston-The Woodlands-Sugar Land,TX,403,2.312
2015-09,2015,New Braunfels,San Antonio-New Braunfels,TX,430,2.394
2015-09,2015,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.97
2015-09,2015,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.564
2015-09,2015,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.778
2015-09,2015,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,3.063
2015-09,2015,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.711
2015-09,2015,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4
2015-09,2015,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.23
2015-09,2015,Seguin,San Antonio-New Braunfels,TX,1172,3.112
2015-09,2015,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.738
2015-09,2015,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.227
2015-09,2015,Boerne,San Antonio-New Braunfels,TX,1416,3.082
2015-09,2015,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.344
2015-09,2015,Converse,San Antonio-New Braunfels,TX,1448,1.345
2015-09,2015,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.359
2015-09,2015,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.595
2015-09,2015,Cibolo,San Antonio-New Braunfels,TX,1728,2.273
2015-09,2015,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.943
2015-09,2015,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.847
2015-09,2015,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.34
2015-09,2015,Schertz,San Antonio-New Braunfels,TX,1831,2.084
2015-09,2015,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.038
2015-09,2015,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.069
2015-09,2015,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.706
2015-09,2015,Helotes,San Antonio-New Braunfels,TX,2392,3.517
2015-09,2015,Floresville,San Antonio-New Braunfels,TX,2409,3.95
2015-09,2015,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.639
2015-09,2015,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.74
2015-09,2015,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.817
2015-09,2015,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,6.159
2015-09,2015,Spring Branch,San Antonio-New Braunfels,TX,2922,3.254
2015-09,2015,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,4.228
2015-09,2015,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.68
2015-09,2015,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.336
2015-09,2015,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.452
2015-09,2015,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.233
2015-09,2015,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,3.51
2015-09,2015,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,4.947
2015-09,2015,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.77
2015-12,2015,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.226
2015-12,2015,San Antonio,San Antonio-New Braunfels,TX,5,2.157
2015-12,2015,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.78
2015-12,2015,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.902
2015-12,2015,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.765
2015-12,2015,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.105
2015-12,2015,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.28
2015-12,2015,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.696
2015-12,2015,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.739
2015-12,2015,League City,Houston-The Woodlands-Sugar Land,TX,403,2.567
2015-12,2015,New Braunfels,San Antonio-New Braunfels,TX,430,1.23
2015-12,2015,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,2.685
2015-12,2015,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.71
2015-12,2015,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.423
2015-12,2015,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.9
2015-12,2015,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.46
2015-12,2015,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.952
2015-12,2015,Katy,Houston-The Woodlands-Sugar Land,TX,1167,3.74
2015-12,2015,Seguin,San Antonio-New Braunfels,TX,1172,2.084
2015-12,2015,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,7.5
2015-12,2015,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.449
2015-12,2015,Boerne,San Antonio-New Braunfels,TX,1416,2.062
2015-12,2015,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,3.021
2015-12,2015,Converse,San Antonio-New Braunfels,TX,1448,2.482
2015-12,2015,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.707
2015-12,2015,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,4.097
2015-12,2015,Cibolo,San Antonio-New Braunfels,TX,1728,1.833
2015-12,2015,Porter,Houston-The Woodlands-Sugar Land,TX,1733,2.136
2015-12,2015,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.699
2015-12,2015,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,1.994
2015-12,2015,Schertz,San Antonio-New Braunfels,TX,1831,3.212
2015-12,2015,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.977
2015-12,2015,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,3.27
2015-12,2015,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,4.951
2015-12,2015,Helotes,San Antonio-New Braunfels,TX,2392,3.761
2015-12,2015,Floresville,San Antonio-New Braunfels,TX,2409,0.835
2015-12,2015,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,1.235
2015-12,2015,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.845
2015-12,2015,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.908
2015-12,2015,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,6.348
2015-12,2015,Spring Branch,San Antonio-New Braunfels,TX,2922,3.032
2015-12,2015,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.838
2015-12,2015,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.914
2015-12,2015,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.061
2015-12,2015,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.261
2015-12,2015,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,4.137
2015-12,2015,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.076
2015-12,2015,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.625
2015-12,2015,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.555
2015-11,2015,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.336
2015-11,2015,San Antonio,San Antonio-New Braunfels,TX,5,2.334
2015-11,2015,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.631
2015-11,2015,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.93
2015-11,2015,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.543
2015-11,2015,Conroe,Houston-The Woodlands-Sugar Land,TX,222,2.858
2015-11,2015,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.339
2015-11,2015,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.501
2015-11,2015,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.703
2015-11,2015,League City,Houston-The Woodlands-Sugar Land,TX,403,3.023
2015-11,2015,New Braunfels,San Antonio-New Braunfels,TX,430,2.296
2015-11,2015,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.019
2015-11,2015,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.616
2015-11,2015,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.654
2015-11,2015,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.779
2015-11,2015,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4
2015-11,2015,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.297
2015-11,2015,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.843
2015-11,2015,Seguin,San Antonio-New Braunfels,TX,1172,1.263
2015-11,2015,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,4.545
2015-11,2015,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.217
2015-11,2015,Boerne,San Antonio-New Braunfels,TX,1416,2.941
2015-11,2015,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.663
2015-11,2015,Converse,San Antonio-New Braunfels,TX,1448,1.415
2015-11,2015,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,3.479
2015-11,2015,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.995
2015-11,2015,Cibolo,San Antonio-New Braunfels,TX,1728,1.888
2015-11,2015,Porter,Houston-The Woodlands-Sugar Land,TX,1733,1.68
2015-11,2015,Willis,Houston-The Woodlands-Sugar Land,TX,1799,4.16
2015-11,2015,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.281
2015-11,2015,Schertz,San Antonio-New Braunfels,TX,1831,4.883
2015-11,2015,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.847
2015-11,2015,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,4.356
2015-11,2015,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,4.927
2015-11,2015,Helotes,San Antonio-New Braunfels,TX,2392,2.724
2015-11,2015,Floresville,San Antonio-New Braunfels,TX,2409,1.83
2015-11,2015,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,1.924
2015-11,2015,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.14
2015-11,2015,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,4
2015-11,2015,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,10
2015-11,2015,Spring Branch,San Antonio-New Braunfels,TX,2922,3.02
2015-11,2015,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,2.174
2015-11,2015,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,1.905
2015-11,2015,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.891
2015-11,2015,Timberwood Park,San Antonio-New Braunfels,TX,3224,1.677
2015-11,2015,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,2.768
2015-11,2015,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.804
2015-11,2015,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,1.478
2015-11,2015,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.857
2016-02,2016,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.333
2016-02,2016,San Antonio,San Antonio-New Braunfels,TX,5,2.353
2016-02,2016,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.585
2016-02,2016,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.863
2016-02,2016,Cypress,Houston-The Woodlands-Sugar Land,TX,213,3.032
2016-02,2016,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.087
2016-02,2016,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.337
2016-02,2016,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.744
2016-02,2016,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,3.002
2016-02,2016,League City,Houston-The Woodlands-Sugar Land,TX,403,2.513
2016-02,2016,New Braunfels,San Antonio-New Braunfels,TX,430,2.278
2016-02,2016,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.046
2016-02,2016,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.596
2016-02,2016,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.461
2016-02,2016,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.633
2016-02,2016,Baytown,Houston-The Woodlands-Sugar Land,TX,653,4.07
2016-02,2016,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,3.846
2016-02,2016,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.556
2016-02,2016,Seguin,San Antonio-New Braunfels,TX,1172,1.876
2016-02,2016,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,5.263
2016-02,2016,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.943
2016-02,2016,Boerne,San Antonio-New Braunfels,TX,1416,3.258
2016-02,2016,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.635
2016-02,2016,Converse,San Antonio-New Braunfels,TX,1448,1.872
2016-02,2016,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,1.382
2016-02,2016,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.245
2016-02,2016,Cibolo,San Antonio-New Braunfels,TX,1728,2.128
2016-02,2016,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.509
2016-02,2016,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.9
2016-02,2016,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,2.881
2016-02,2016,Schertz,San Antonio-New Braunfels,TX,1831,2.513
2016-02,2016,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.226
2016-02,2016,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.902
2016-02,2016,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,6.355
2016-02,2016,Helotes,San Antonio-New Braunfels,TX,2392,2.149
2016-02,2016,Floresville,San Antonio-New Braunfels,TX,2409,4.827
2016-02,2016,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,4.976
2016-02,2016,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,2.687
2016-02,2016,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,3.262
2016-02,2016,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.559
2016-02,2016,Spring Branch,San Antonio-New Braunfels,TX,2922,2.022
2016-02,2016,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,3.741
2016-02,2016,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.667
2016-02,2016,Canyon Lake,San Antonio-New Braunfels,TX,3113,2.507
2016-02,2016,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.313
2016-02,2016,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.125
2016-02,2016,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.2
2016-02,2016,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.683
2016-02,2016,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,2.782
2016-01,2016,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.259
2016-01,2016,San Antonio,San Antonio-New Braunfels,TX,5,2.276
2016-01,2016,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.901
2016-01,2016,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.916
2016-01,2016,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.834
2016-01,2016,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.051
2016-01,2016,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.636
2016-01,2016,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.501
2016-01,2016,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.858
2016-01,2016,League City,Houston-The Woodlands-Sugar Land,TX,403,2.284
2016-01,2016,New Braunfels,San Antonio-New Braunfels,TX,430,2.019
2016-01,2016,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.082
2016-01,2016,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.658
2016-01,2016,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.497
2016-01,2016,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.52
2016-01,2016,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.706
2016-01,2016,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.173
2016-01,2016,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.58
2016-01,2016,Seguin,San Antonio-New Braunfels,TX,1172,2.369
2016-01,2016,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,6.181
2016-01,2016,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,3.189
2016-01,2016,Boerne,San Antonio-New Braunfels,TX,1416,2.714
2016-01,2016,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.778
2016-01,2016,Converse,San Antonio-New Braunfels,TX,1448,1.52
2016-01,2016,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.257
2016-01,2016,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.727
2016-01,2016,Cibolo,San Antonio-New Braunfels,TX,1728,1.95
2016-01,2016,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.347
2016-01,2016,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.512
2016-01,2016,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.624
2016-01,2016,Schertz,San Antonio-New Braunfels,TX,1831,2.147
2016-01,2016,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,4.204
2016-01,2016,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,1.786
2016-01,2016,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,2.781
2016-01,2016,Helotes,San Antonio-New Braunfels,TX,2392,1.734
2016-01,2016,Floresville,San Antonio-New Braunfels,TX,2409,2.175
2016-01,2016,Manvel,Houston-The Woodlands-Sugar Land,TX,2658,3.947
2016-01,2016,Bellaire,Houston-The Woodlands-Sugar Land,TX,2715,3.517
2016-01,2016,Dickinson,Houston-The Woodlands-Sugar Land,TX,2842,6.545
2016-01,2016,Angleton,Houston-The Woodlands-Sugar Land,TX,2883,5.135
2016-01,2016,Spring Branch,San Antonio-New Braunfels,TX,2922,2.084
2016-01,2016,La Marque,Houston-The Woodlands-Sugar Land,TX,2945,5.369
2016-01,2016,Pecan Grove,Houston-The Woodlands-Sugar Land,TX,3019,2.501
2016-01,2016,Canyon Lake,San Antonio-New Braunfels,TX,3113,3.252
2016-01,2016,Timberwood Park,San Antonio-New Braunfels,TX,3224,2.073
2016-01,2016,Seabrook,Houston-The Woodlands-Sugar Land,TX,3256,3.34
2016-01,2016,Sienna Plantation,Houston-The Woodlands-Sugar Land,TX,3418,2.202
2016-01,2016,Fulshear,Houston-The Woodlands-Sugar Land,TX,3683,3.85
2016-01,2016,Fair Oaks Ranch,San Antonio-New Braunfels,TX,3766,3.227
2016-03,2016,Houston,Houston-The Woodlands-Sugar Land,TX,3,3.257
2016-03,2016,San Antonio,San Antonio-New Braunfels,TX,5,2.623
2016-03,2016,Spring,Houston-The Woodlands-Sugar Land,TX,113,2.571
2016-03,2016,Sugar Land,Houston-The Woodlands-Sugar Land,TX,191,2.595
2016-03,2016,Cypress,Houston-The Woodlands-Sugar Land,TX,213,2.842
2016-03,2016,Conroe,Houston-The Woodlands-Sugar Land,TX,222,3.227
2016-03,2016,Pasadena,Houston-The Woodlands-Sugar Land,TX,227,3.643
2016-03,2016,Pearland,Houston-The Woodlands-Sugar Land,TX,277,2.349
2016-03,2016,The Woodlands,Houston-The Woodlands-Sugar Land,TX,379,2.943
2016-03,2016,League City,Houston-The Woodlands-Sugar Land,TX,403,2.779
2016-03,2016,New Braunfels,San Antonio-New Braunfels,TX,430,2.326
2016-03,2016,Missouri City,Houston-The Woodlands-Sugar Land,TX,595,3.258
2016-03,2016,Richmond,Houston-The Woodlands-Sugar Land,TX,600,2.778
2016-03,2016,Tomball,Houston-The Woodlands-Sugar Land,TX,606,2.942
2016-03,2016,Atascocita,Houston-The Woodlands-Sugar Land,TX,639,2.345
2016-03,2016,Baytown,Houston-The Woodlands-Sugar Land,TX,653,3.584
2016-03,2016,Galveston,Houston-The Woodlands-Sugar Land,TX,1090,4.264
2016-03,2016,Katy,Houston-The Woodlands-Sugar Land,TX,1167,2.748
2016-03,2016,Seguin,San Antonio-New Braunfels,TX,1172,0.832
2016-03,2016,Texas City,Houston-The Woodlands-Sugar Land,TX,1254,3.56
2016-03,2016,Montgomery,Houston-The Woodlands-Sugar Land,TX,1373,2.703
2016-03,2016,Boerne,San Antonio-New Braunfels,TX,1416,2.623
2016-03,2016,Friendswood,Houston-The Woodlands-Sugar Land,TX,1427,2.395
2016-03,2016,Converse,San Antonio-New Braunfels,TX,1448,2.284
2016-03,2016,La Porte,Houston-The Woodlands-Sugar Land,TX,1668,2.5
2016-03,2016,Deer Park,Houston-The Woodlands-Sugar Land,TX,1679,2.296
2016-03,2016,Cibolo,San Antonio-New Braunfels,TX,1728,2.375
2016-03,2016,Porter,Houston-The Woodlands-Sugar Land,TX,1733,3.439
2016-03,2016,Willis,Houston-The Woodlands-Sugar Land,TX,1799,3.333
2016-03,2016,Rosenberg,Houston-The Woodlands-Sugar Land,TX,1828,3.126
2016-03,2016,Schertz,San Antonio-New Braunfels,TX,1831,2.695
2016-03,2016,Lake Jackson,Houston-The Woodlands-Sugar Land,TX,1935,3.772
2016-03,2016,Crosby,Houston-The Woodlands-Sugar Land,TX,2007,2.738
2016-03,2016,Alvin,Houston-The Woodlands-Sugar Land,TX,2307,3.509
