year,month,date,bsi,RegionName,SizeRank
2011,8,8/1/2011,6.86,washington,13
2011,8,8/1/2011,5.49,massachusetts,14
2011,8,8/1/2011,2.55,indiana,15
2011,8,8/1/2011,9.61,arizona,16
2011,8,8/1/2011,3.92,tennessee,17
2011,8,8/1/2011,4.9,missouri,18
2011,8,8/1/2011,0.59,maryland,19
2011,8,8/1/2011,3.33,wisconsin,20
2011,8,8/1/2011,0.98,minnesota,21
2011,8,8/1/2011,7.06,colorado,22
2011,8,8/1/2011,2.75,alabama,23
2011,8,8/1/2011,1.18,south carolina,24
2011,8,8/1/2011,6.67,louisiana,25
2011,8,8/1/2011,7.45,kentucky,26
2011,8,8/1/2011,6.08,oregon,27
2011,8,8/1/2011,5.1,oklahoma,28
2011,8,8/1/2011,2.94,connecticut,29
2011,8,8/1/2011,4.12,iowa,30
2011,8,8/1/2011,3.14,mississippi,31
2011,8,8/1/2011,6.27,arkansas,32
2011,8,8/1/2011,5.29,kansas,33
2011,8,8/1/2011,7.84,utah,34
2011,8,8/1/2011,8.82,nevada,35
2011,8,8/1/2011,1.37,new mexico,36
2011,8,8/1/2011,4.71,west virginia,37
2011,8,8/1/2011,5.69,nebraska,38
2011,8,8/1/2011,9.22,idaho,39
2011,8,8/1/2011,9.41,hawaii,40
2011,8,8/1/2011,3.53,maine,41
2011,8,8/1/2011,4.31,new hampshire,42
2011,8,8/1/2011,0.78,rhode island,43
2011,8,8/1/2011,8.24,montana,44
2011,8,8/1/2011,1.57,delaware,45
2011,8,8/1/2011,9.8,south dakota,46
2011,8,8/1/2011,7.65,alaska,47
2011,8,8/1/2011,8.43,north dakota,48
2011,8,8/1/2011,1.96,vermont,49
2011,8,8/1/2011,9.02,district of columbia,50
2011,8,8/1/2011,10,wyoming,51
2011,9,9/1/2011,8.63,california,1
2011,9,9/1/2011,5.88,texas,2
2011,9,9/1/2011,0.2,new york,3
2011,9,9/1/2011,6.47,florida,4
2011,9,9/1/2011,2.16,illinois,5
2011,9,9/1/2011,1.76,pennsylvania,6
2011,9,9/1/2011,4.31,ohio,7
2011,9,9/1/2011,7.06,michigan,8
2011,9,9/1/2011,3.53,georgia,9
2011,9,9/1/2011,2.35,north carolina,10
2011,9,9/1/2011,0.39,new jersey,11
2011,9,9/1/2011,8.04,virginia,12
2011,9,9/1/2011,6.86,washington,13
2011,9,9/1/2011,5.1,massachusetts,14
2011,9,9/1/2011,2.94,indiana,15
2011,9,9/1/2011,9.8,arizona,16
2011,9,9/1/2011,3.73,tennessee,17
2011,9,9/1/2011,5.29,missouri,18
2011,9,9/1/2011,0.59,maryland,19
2011,9,9/1/2011,3.33,wisconsin,20
2011,9,9/1/2011,1.18,minnesota,21
2011,9,9/1/2011,7.25,colorado,22
2011,9,9/1/2011,1.96,alabama,23
2011,9,9/1/2011,0.98,south carolina,24
2011,9,9/1/2011,6.67,louisiana,25
2011,9,9/1/2011,7.65,kentucky,26
2011,9,9/1/2011,6.27,oregon,27
2011,9,9/1/2011,5.69,oklahoma,28
2011,9,9/1/2011,2.75,connecticut,29
2011,9,9/1/2011,4.12,iowa,30
2011,9,9/1/2011,3.14,mississippi,31
2011,9,9/1/2011,4.9,arkansas,32
2011,9,9/1/2011,5.49,kansas,33
2011,9,9/1/2011,7.84,utah,34
2011,9,9/1/2011,8.43,nevada,35
2011,9,9/1/2011,2.55,new mexico,36
2011,9,9/1/2011,4.71,west virginia,37
2011,9,9/1/2011,6.08,nebraska,38
2011,9,9/1/2011,9.41,idaho,39
2011,9,9/1/2011,8.82,hawaii,40
2011,9,9/1/2011,4.51,maine,41
2011,9,9/1/2011,3.92,new hampshire,42
2011,9,9/1/2011,0.78,rhode island,43
2011,9,9/1/2011,9.22,montana,44
2011,9,9/1/2011,1.57,delaware,45
2011,9,9/1/2011,9.61,south dakota,46
2011,9,9/1/2011,7.45,alaska,47
2011,9,9/1/2011,8.24,north dakota,48
2011,9,9/1/2011,1.37,vermont,49
2011,9,9/1/2011,9.02,district of columbia,50
2011,9,9/1/2011,10,wyoming,51
2012,1,1/1/2012,9.61,california,1
2012,1,1/1/2012,6.27,texas,2
2012,1,1/1/2012,0.39,new york,3
2012,1,1/1/2012,6.86,florida,4
2012,1,1/1/2012,2.35,illinois,5
2012,1,1/1/2012,1.76,pennsylvania,6
2012,1,1/1/2012,5.1,ohio,7
2012,1,1/1/2012,6.67,michigan,8
2012,1,1/1/2012,5.88,georgia,9
2012,1,1/1/2012,2.94,north carolina,10
2012,1,1/1/2012,0.2,new jersey,11
2012,1,1/1/2012,7.65,virginia,12
2012,1,1/1/2012,7.45,washington,13
2012,1,1/1/2012,3.73,massachusetts,14
2012,1,1/1/2012,3.33,indiana,15
2012,1,1/1/2012,10,arizona,16
2012,1,1/1/2012,4.12,tennessee,17
2012,1,1/1/2012,4.9,missouri,18
2012,1,1/1/2012,0.78,maryland,19
2012,1,1/1/2012,2.75,wisconsin,20
2012,1,1/1/2012,2.55,minnesota,21
2012,1,1/1/2012,8.24,colorado,22
2012,1,1/1/2012,4.31,alabama,23
2012,1,1/1/2012,1.96,south carolina,24
2012,1,1/1/2012,7.84,louisiana,25
2012,1,1/1/2012,5.69,kentucky,26
2012,1,1/1/2012,7.06,oregon,27
2012,1,1/1/2012,5.49,oklahoma,28
2012,1,1/1/2012,0.98,connecticut,29
2012,1,1/1/2012,3.53,iowa,30
2012,1,1/1/2012,1.18,mississippi,31
2012,1,1/1/2012,4.51,arkansas,32
2012,1,1/1/2012,6.08,kansas,33
2012,1,1/1/2012,9.22,utah,34
2012,1,1/1/2012,8.63,nevada,35
2012,1,1/1/2012,3.92,new mexico,36
2012,1,1/1/2012,6.47,west virginia,37
2012,1,1/1/2012,4.71,nebraska,38
2012,1,1/1/2012,9.41,idaho,39
2012,1,1/1/2012,8.43,hawaii,40
2012,1,1/1/2012,3.14,maine,41
2012,1,1/1/2012,2.16,new hampshire,42
2012,1,1/1/2012,1.37,rhode island,43
2012,1,1/1/2012,8.82,montana,44
2012,1,1/1/2012,1.57,delaware,45
2012,1,1/1/2012,5.29,south dakota,46
2012,1,1/1/2012,8.04,alaska,47
2012,1,1/1/2012,7.25,north dakota,48
2012,1,1/1/2012,0.59,vermont,49
2012,1,1/1/2012,9.02,district of columbia,50
2012,1,1/1/2012,9.8,wyoming,51
2012,10,10/1/2012,9.8,california,1
2012,10,10/1/2012,7.25,texas,2
2012,10,10/1/2012,0.2,new york,3
2012,10,10/1/2012,6.47,florida,4
2012,10,10/1/2012,2.35,illinois,5
2012,10,10/1/2012,1.37,pennsylvania,6
2012,10,10/1/2012,3.92,ohio,7
2012,10,10/1/2012,5.88,michigan,8
2012,10,10/1/2012,7.06,georgia,9
2012,10,10/1/2012,2.75,north carolina,10
2012,10,10/1/2012,0.39,new jersey,11
2012,10,10/1/2012,7.45,virginia,12
2012,10,10/1/2012,8.24,washington,13
2012,10,10/1/2012,4.9,massachusetts,14
2012,10,10/1/2012,2.55,indiana,15
2012,10,10/1/2012,10,arizona,16
2012,10,10/1/2012,4.12,tennessee,17
2012,10,10/1/2012,5.1,missouri,18
2012,10,10/1/2012,1.76,maryland,19
2012,10,10/1/2012,1.57,wisconsin,20
2012,10,10/1/2012,3.33,minnesota,21
2012,10,10/1/2012,9.61,colorado,22
2012,10,10/1/2012,3.73,alabama,23
2012,10,10/1/2012,1.96,south carolina,24
2012,10,10/1/2012,5.69,louisiana,25
2012,10,10/1/2012,4.31,kentucky,26
2012,10,10/1/2012,7.65,oregon,27
2012,10,10/1/2012,5.49,oklahoma,28
2012,10,10/1/2012,0.78,connecticut,29
2012,10,10/1/2012,3.53,iowa,30
2012,10,10/1/2012,2.94,mississippi,31
2012,10,10/1/2012,6.08,arkansas,32
2012,10,10/1/2012,4.51,kansas,33
2012,10,10/1/2012,9.02,utah,34
2012,10,10/1/2012,8.82,nevada,35
2012,10,10/1/2012,6.27,new mexico,36
2012,10,10/1/2012,5.29,west virginia,37
2012,10,10/1/2012,4.71,nebraska,38
2012,10,10/1/2012,9.22,idaho,39
2012,10,10/1/2012,8.43,hawaii,40
2012,10,10/1/2012,0.98,maine,41
2012,10,10/1/2012,2.16,new hampshire,42
2012,10,10/1/2012,1.18,rhode island,43
2012,10,10/1/2012,7.84,montana,44
2012,10,10/1/2012,3.14,delaware,45
2012,10,10/1/2012,6.67,south dakota,46
2012,10,10/1/2012,6.86,alaska,47
2012,10,10/1/2012,8.04,north dakota,48
2012,10,10/1/2012,0.59,vermont,49
2012,10,10/1/2012,9.41,district of columbia,50
2012,10,10/1/2012,8.63,wyoming,51
2012,11,11/1/2012,10,california,1
2012,11,11/1/2012,6.86,texas,2
2012,11,11/1/2012,0.2,new york,3
2012,11,11/1/2012,6.47,florida,4
2012,11,11/1/2012,2.55,illinois,5
2012,11,11/1/2012,1.37,pennsylvania,6
2012,11,11/1/2012,3.92,ohio,7
2012,11,11/1/2012,6.27,michigan,8
2012,11,11/1/2012,7.06,georgia,9
2012,11,11/1/2012,3.14,north carolina,10
2012,11,11/1/2012,0.39,new jersey,11
2012,11,11/1/2012,7.25,virginia,12
2012,11,11/1/2012,8.24,washington,13
2012,11,11/1/2012,5.69,massachusetts,14
2012,11,11/1/2012,2.35,indiana,15
2012,11,11/1/2012,9.8,arizona,16
2012,11,11/1/2012,4.12,tennessee,17
2012,11,11/1/2012,5.49,missouri,18
2012,11,11/1/2012,1.57,maryland,19
2012,11,11/1/2012,1.76,wisconsin,20
2012,11,11/1/2012,3.73,minnesota,21
2012,11,11/1/2012,9.41,colorado,22
2012,11,11/1/2012,3.33,alabama,23
2012,11,11/1/2012,1.96,south carolina,24
2012,11,11/1/2012,4.31,louisiana,25
2012,11,11/1/2012,4.9,kentucky,26
2012,11,11/1/2012,7.65,oregon,27
2012,11,11/1/2012,5.1,oklahoma,28
2012,11,11/1/2012,0.78,connecticut,29
2012,11,11/1/2012,3.53,iowa,30
2012,11,11/1/2012,2.75,mississippi,31
2012,11,11/1/2012,6.08,arkansas,32
2012,11,11/1/2012,4.71,kansas,33
2012,11,11/1/2012,8.63,utah,34
2012,11,11/1/2012,8.82,nevada,35
2012,11,11/1/2012,5.88,new mexico,36
2012,11,11/1/2012,4.51,west virginia,37
2012,11,11/1/2012,5.29,nebraska,38
2012,11,11/1/2012,9.02,idaho,39
2012,11,11/1/2012,8.43,hawaii,40
2012,11,11/1/2012,1.18,maine,41
2012,11,11/1/2012,2.16,new hampshire,42
2012,11,11/1/2012,0.98,rhode island,43
2012,11,11/1/2012,7.84,montana,44
2012,11,11/1/2012,2.94,delaware,45
2012,11,11/1/2012,7.45,south dakota,46
2012,11,11/1/2012,6.67,alaska,47
2012,11,11/1/2012,8.04,north dakota,48
2012,11,11/1/2012,0.59,vermont,49
2012,11,11/1/2012,9.61,district of columbia,50
2012,11,11/1/2012,9.22,wyoming,51
2012,12,12/1/2012,10,california,1
2012,12,12/1/2012,6.86,texas,2
2012,12,12/1/2012,0.2,new york,3
2012,12,12/1/2012,6.47,florida,4
2012,12,12/1/2012,2.55,illinois,5
2012,12,12/1/2012,1.37,pennsylvania,6
2012,12,12/1/2012,3.92,ohio,7
2012,12,12/1/2012,6.08,michigan,8
2012,12,12/1/2012,7.06,georgia,9
2012,12,12/1/2012,3.33,north carolina,10
2012,12,12/1/2012,0.39,new jersey,11
2012,12,12/1/2012,7.25,virginia,12
2012,12,12/1/2012,8.63,washington,13
2012,12,12/1/2012,6.27,massachusetts,14
2012,12,12/1/2012,2.16,indiana,15
2012,12,12/1/2012,9.8,arizona,16
2012,12,12/1/2012,4.31,tennessee,17
2012,12,12/1/2012,5.49,missouri,18
2012,12,12/1/2012,1.18,maryland,19
2012,12,12/1/2012,1.57,wisconsin,20
2012,12,12/1/2012,3.73,minnesota,21
2012,12,12/1/2012,9.41,colorado,22
2012,12,12/1/2012,3.53,alabama,23
2012,12,12/1/2012,1.96,south carolina,24
2012,12,12/1/2012,4.12,louisiana,25
2012,12,12/1/2012,5.1,kentucky,26
2012,12,12/1/2012,7.45,oregon,27
2012,12,12/1/2012,4.9,oklahoma,28
2012,12,12/1/2012,0.78,connecticut,29
2012,12,12/1/2012,2.94,iowa,30
2012,12,12/1/2012,2.75,mississippi,31
2012,12,12/1/2012,5.69,arkansas,32
2012,12,12/1/2012,5.29,kansas,33
2012,12,12/1/2012,8.43,utah,34
2012,12,12/1/2012,9.02,nevada,35
2012,12,12/1/2012,4.71,new mexico,36
2012,12,12/1/2012,4.51,west virginia,37
2012,12,12/1/2012,5.88,nebraska,38
2012,12,12/1/2012,8.82,idaho,39
2012,12,12/1/2012,8.24,hawaii,40
2012,12,12/1/2012,1.76,maine,41
2012,12,12/1/2012,2.35,new hampshire,42
2012,12,12/1/2012,0.98,rhode island,43
2012,12,12/1/2012,7.65,montana,44
2012,12,12/1/2012,3.14,delaware,45
2012,12,12/1/2012,7.84,south dakota,46
2012,12,12/1/2012,6.67,alaska,47
2012,12,12/1/2012,8.04,north dakota,48
2012,12,12/1/2012,0.59,vermont,49
2012,12,12/1/2012,9.61,district of columbia,50
2012,12,12/1/2012,9.22,wyoming,51
2012,2,2/1/2012,9.61,california,1
2012,2,2/1/2012,6.08,texas,2
2012,2,2/1/2012,0.2,new york,3
2012,2,2/1/2012,6.86,florida,4
2012,2,2/1/2012,2.94,illinois,5
2012,2,2/1/2012,1.76,pennsylvania,6
2012,2,2/1/2012,5.1,ohio,7
2012,2,2/1/2012,6.67,michigan,8
2012,2,2/1/2012,6.47,georgia,9
2012,2,2/1/2012,2.75,north carolina,10
2012,2,2/1/2012,0.39,new jersey,11
2012,2,2/1/2012,7.65,virginia,12
2012,2,2/1/2012,7.84,washington,13
2012,2,2/1/2012,3.73,massachusetts,14
2012,2,2/1/2012,3.14,indiana,15
2012,2,2/1/2012,10,arizona,16
2012,2,2/1/2012,4.31,tennessee,17
2012,2,2/1/2012,4.9,missouri,18
2012,2,2/1/2012,0.98,maryland,19
2012,2,2/1/2012,2.35,wisconsin,20
2012,2,2/1/2012,2.55,minnesota,21
2012,2,2/1/2012,8.43,colorado,22
2012,2,2/1/2012,5.49,alabama,23
2012,2,2/1/2012,1.96,south carolina,24
2012,2,2/1/2012,8.04,louisiana,25
2012,2,2/1/2012,5.69,kentucky,26
2012,2,2/1/2012,7.25,oregon,27
2012,2,2/1/2012,5.29,oklahoma,28
2012,2,2/1/2012,0.78,connecticut,29
2012,2,2/1/2012,4.12,iowa,30
2012,2,2/1/2012,1.18,mississippi,31
2012,2,2/1/2012,4.51,arkansas,32
2012,2,2/1/2012,5.88,kansas,33
2012,2,2/1/2012,9.22,utah,34
2012,2,2/1/2012,8.82,nevada,35
2012,2,2/1/2012,3.92,new mexico,36
2012,2,2/1/2012,6.27,west virginia,37
2012,2,2/1/2012,4.71,nebraska,38
2012,2,2/1/2012,9.41,idaho,39
2012,2,2/1/2012,8.24,hawaii,40
2012,2,2/1/2012,3.53,maine,41
2012,2,2/1/2012,2.16,new hampshire,42
2012,2,2/1/2012,1.37,rhode island,43
2012,2,2/1/2012,8.63,montana,44
2012,2,2/1/2012,1.57,delaware,45
2012,2,2/1/2012,3.33,south dakota,46
2012,2,2/1/2012,7.45,alaska,47
2012,2,2/1/2012,7.06,north dakota,48
2012,2,2/1/2012,0.59,vermont,49
2012,2,2/1/2012,9.02,district of columbia,50
2012,2,2/1/2012,9.8,wyoming,51
2012,3,3/1/2012,9.41,california,1
2012,3,3/1/2012,6.08,texas,2
2012,3,3/1/2012,0.2,new york,3
2012,3,3/1/2012,6.86,florida,4
2012,3,3/1/2012,2.94,illinois,5
2012,3,3/1/2012,1.37,pennsylvania,6
2012,3,3/1/2012,4.71,ohio,7
2012,3,3/1/2012,6.47,michigan,8
2012,3,3/1/2012,6.67,georgia,9
2012,3,3/1/2012,2.75,north carolina,10
2012,3,3/1/2012,0.39,new jersey,11
2012,3,3/1/2012,7.84,virginia,12
2012,3,3/1/2012,7.65,washington,13
2012,3,3/1/2012,3.73,massachusetts,14
2012,3,3/1/2012,3.33,indiana,15
2012,3,3/1/2012,10,arizona,16
2012,3,3/1/2012,4.31,tennessee,17
2012,3,3/1/2012,5.1,missouri,18
2012,3,3/1/2012,1.18,maryland,19
2012,3,3/1/2012,2.16,wisconsin,20
2012,3,3/1/2012,2.55,minnesota,21
2012,3,3/1/2012,8.63,colorado,22
2012,3,3/1/2012,5.88,alabama,23
2012,3,3/1/2012,2.35,south carolina,24
2012,3,3/1/2012,7.25,louisiana,25
2012,3,3/1/2012,5.29,kentucky,26
2012,3,3/1/2012,8.04,oregon,27
2012,3,3/1/2012,5.49,oklahoma,28
2012,3,3/1/2012,0.78,connecticut,29
2012,3,3/1/2012,3.92,iowa,30
2012,3,3/1/2012,3.14,mississippi,31
2012,3,3/1/2012,4.9,arkansas,32
2012,3,3/1/2012,5.69,kansas,33
2012,3,3/1/2012,9.02,utah,34
2012,3,3/1/2012,9.22,nevada,35
2012,3,3/1/2012,3.53,new mexico,36
2012,3,3/1/2012,6.27,west virginia,37
2012,3,3/1/2012,4.51,nebraska,38
2012,3,3/1/2012,9.61,idaho,39
2012,3,3/1/2012,8.24,hawaii,40
2012,3,3/1/2012,4.12,maine,41
2012,3,3/1/2012,1.96,new hampshire,42
2012,3,3/1/2012,0.98,rhode island,43
2012,3,3/1/2012,8.43,montana,44
2012,3,3/1/2012,1.76,delaware,45
2012,3,3/1/2012,1.57,south dakota,46
2012,3,3/1/2012,7.45,alaska,47
2012,3,3/1/2012,7.06,north dakota,48
2012,3,3/1/2012,0.59,vermont,49
2012,3,3/1/2012,8.82,district of columbia,50
2012,3,3/1/2012,9.8,wyoming,51
2012,4,4/1/2012,9.22,california,1
2012,4,4/1/2012,6.08,texas,2
2012,4,4/1/2012,0.2,new york,3
2012,4,4/1/2012,7.06,florida,4
2012,4,4/1/2012,2.16,illinois,5
2012,4,4/1/2012,1.37,pennsylvania,6
2012,4,4/1/2012,3.92,ohio,7
2012,4,4/1/2012,6.27,michigan,8
2012,4,4/1/2012,6.86,georgia,9
2012,4,4/1/2012,2.55,north carolina,10
2012,4,4/1/2012,0.39,new jersey,11
2012,4,4/1/2012,7.84,virginia,12
2012,4,4/1/2012,7.45,washington,13
2012,4,4/1/2012,3.53,massachusetts,14
2012,4,4/1/2012,3.14,indiana,15
2012,4,4/1/2012,10,arizona,16
2012,4,4/1/2012,4.51,tennessee,17
2012,4,4/1/2012,5.1,missouri,18
2012,4,4/1/2012,1.57,maryland,19
2012,4,4/1/2012,1.76,wisconsin,20
2012,4,4/1/2012,2.75,minnesota,21
2012,4,4/1/2012,8.63,colorado,22
2012,4,4/1/2012,5.88,alabama,23
2012,4,4/1/2012,2.35,south carolina,24
2012,4,4/1/2012,7.25,louisiana,25
2012,4,4/1/2012,4.71,kentucky,26
2012,4,4/1/2012,8.04,oregon,27
2012,4,4/1/2012,5.69,oklahoma,28
2012,4,4/1/2012,0.98,connecticut,29
2012,4,4/1/2012,4.31,iowa,30
2012,4,4/1/2012,3.73,mississippi,31
2012,4,4/1/2012,4.9,arkansas,32
2012,4,4/1/2012,5.29,kansas,33
2012,4,4/1/2012,9.02,utah,34
2012,4,4/1/2012,9.61,nevada,35
2012,4,4/1/2012,3.33,new mexico,36
2012,4,4/1/2012,6.67,west virginia,37
2012,4,4/1/2012,5.49,nebraska,38
2012,4,4/1/2012,9.8,idaho,39
2012,4,4/1/2012,8.43,hawaii,40
2012,4,4/1/2012,4.12,maine,41
2012,4,4/1/2012,1.96,new hampshire,42
2012,4,4/1/2012,1.18,rhode island,43
2012,4,4/1/2012,8.24,montana,44
2012,4,4/1/2012,2.94,delaware,45
2012,4,4/1/2012,0.59,south dakota,46
2012,4,4/1/2012,7.65,alaska,47
2012,4,4/1/2012,6.47,north dakota,48
2012,4,4/1/2012,0.78,vermont,49
2012,4,4/1/2012,8.82,district of columbia,50
2012,4,4/1/2012,9.41,wyoming,51
2012,5,5/1/2012,9.02,california,1
2012,5,5/1/2012,6.67,texas,2
2012,5,5/1/2012,0.2,new york,3
2012,5,5/1/2012,6.86,florida,4
2012,5,5/1/2012,1.37,illinois,5
2012,5,5/1/2012,0.98,pennsylvania,6
2012,5,5/1/2012,3.53,ohio,7
2012,5,5/1/2012,6.08,michigan,8
2012,5,5/1/2012,7.06,georgia,9
2012,5,5/1/2012,2.55,north carolina,10
2012,5,5/1/2012,0.39,new jersey,11
2012,5,5/1/2012,8.24,virginia,12
2012,5,5/1/2012,7.45,washington,13
2012,5,5/1/2012,3.73,massachusetts,14
2012,5,5/1/2012,2.94,indiana,15
2012,5,5/1/2012,10,arizona,16
2012,5,5/1/2012,4.31,tennessee,17
2012,5,5/1/2012,5.1,missouri,18
2012,5,5/1/2012,1.96,maryland,19
2012,5,5/1/2012,1.76,wisconsin,20
2012,5,5/1/2012,2.75,minnesota,21
2012,5,5/1/2012,8.43,colorado,22
2012,5,5/1/2012,4.51,alabama,23
2012,5,5/1/2012,2.35,south carolina,24
2012,5,5/1/2012,7.25,louisiana,25
2012,5,5/1/2012,4.71,kentucky,26
2012,5,5/1/2012,7.84,oregon,27
2012,5,5/1/2012,5.69,oklahoma,28
2012,5,5/1/2012,0.59,connecticut,29
2012,5,5/1/2012,4.12,iowa,30
2012,5,5/1/2012,5.49,mississippi,31
2012,5,5/1/2012,4.9,arkansas,32
2012,5,5/1/2012,5.29,kansas,33
2012,5,5/1/2012,9.41,utah,34
2012,5,5/1/2012,9.8,nevada,35
2012,5,5/1/2012,3.92,new mexico,36
2012,5,5/1/2012,6.47,west virginia,37
2012,5,5/1/2012,5.88,nebraska,38
2012,5,5/1/2012,9.61,idaho,39
2012,5,5/1/2012,8.82,hawaii,40
2012,5,5/1/2012,3.33,maine,41
2012,5,5/1/2012,2.16,new hampshire,42
2012,5,5/1/2012,0.78,rhode island,43
2012,5,5/1/2012,8.04,montana,44
2012,5,5/1/2012,3.14,delaware,45
2012,5,5/1/2012,1.18,south dakota,46
2012,5,5/1/2012,7.65,alaska,47
2012,5,5/1/2012,6.27,north dakota,48
2012,5,5/1/2012,1.57,vermont,49
2012,5,5/1/2012,8.63,district of columbia,50
2012,5,5/1/2012,9.22,wyoming,51
2012,6,6/1/2012,9.22,california,1
2012,6,6/1/2012,7.25,texas,2
2012,6,6/1/2012,0.2,new york,3
2012,6,6/1/2012,6.47,florida,4
2012,6,6/1/2012,1.57,illinois,5
2012,6,6/1/2012,1.18,pennsylvania,6
2012,6,6/1/2012,3.33,ohio,7
2012,6,6/1/2012,6.08,michigan,8
2012,6,6/1/2012,6.86,georgia,9
2012,6,6/1/2012,2.35,north carolina,10
2012,6,6/1/2012,0.39,new jersey,11
2012,6,6/1/2012,8.04,virginia,12
2012,6,6/1/2012,7.65,washington,13
2012,6,6/1/2012,3.73,massachusetts,14
2012,6,6/1/2012,2.75,indiana,15
2012,6,6/1/2012,10,arizona,16
2012,6,6/1/2012,4.71,tennessee,17
2012,6,6/1/2012,5.29,missouri,18
2012,6,6/1/2012,2.16,maryland,19
2012,6,6/1/2012,1.37,wisconsin,20
2012,6,6/1/2012,2.55,minnesota,21
2012,6,6/1/2012,8.82,colorado,22
2012,6,6/1/2012,3.53,alabama,23
2012,6,6/1/2012,1.76,south carolina,24
2012,6,6/1/2012,7.45,louisiana,25
2012,6,6/1/2012,4.31,kentucky,26
2012,6,6/1/2012,7.84,oregon,27
2012,6,6/1/2012,5.88,oklahoma,28
2012,6,6/1/2012,0.59,connecticut,29
2012,6,6/1/2012,4.12,iowa,30
2012,6,6/1/2012,4.9,mississippi,31
2012,6,6/1/2012,5.1,arkansas,32
2012,6,6/1/2012,5.49,kansas,33
2012,6,6/1/2012,9.41,utah,34
2012,6,6/1/2012,9.8,nevada,35
2012,6,6/1/2012,4.51,new mexico,36
2012,6,6/1/2012,5.69,west virginia,37
2012,6,6/1/2012,6.27,nebraska,38
2012,6,6/1/2012,9.61,idaho,39
2012,6,6/1/2012,8.63,hawaii,40
2012,6,6/1/2012,2.94,maine,41
2012,6,6/1/2012,1.96,new hampshire,42
2012,6,6/1/2012,0.78,rhode island,43
2012,6,6/1/2012,8.24,montana,44
2012,6,6/1/2012,3.14,delaware,45
2012,6,6/1/2012,3.92,south dakota,46
2012,6,6/1/2012,7.06,alaska,47
2012,6,6/1/2012,6.67,north dakota,48
2012,6,6/1/2012,0.98,vermont,49
2012,6,6/1/2012,9.02,district of columbia,50
2012,6,6/1/2012,8.43,wyoming,51
2012,7,7/1/2012,9.61,california,1
2012,7,7/1/2012,7.25,texas,2
2012,7,7/1/2012,0.2,new york,3
2012,7,7/1/2012,6.47,florida,4
2012,7,7/1/2012,1.76,illinois,5
2012,7,7/1/2012,1.18,pennsylvania,6
2012,7,7/1/2012,3.53,ohio,7
2012,7,7/1/2012,5.69,michigan,8
2012,7,7/1/2012,6.67,georgia,9
2012,7,7/1/2012,2.35,north carolina,10
2012,7,7/1/2012,0.39,new jersey,11
2012,7,7/1/2012,8.04,virginia,12
2012,7,7/1/2012,7.84,washington,13
2012,7,7/1/2012,3.92,massachusetts,14
2012,7,7/1/2012,2.94,indiana,15
2012,7,7/1/2012,10,arizona,16
2012,7,7/1/2012,4.51,tennessee,17
2012,7,7/1/2012,4.71,missouri,18
2012,7,7/1/2012,2.16,maryland,19
2012,7,7/1/2012,1.37,wisconsin,20
2012,7,7/1/2012,2.55,minnesota,21
2012,7,7/1/2012,9.02,colorado,22
2012,7,7/1/2012,3.33,alabama,23
2012,7,7/1/2012,1.57,south carolina,24
2012,7,7/1/2012,6.86,louisiana,25
2012,7,7/1/2012,4.12,kentucky,26
2012,7,7/1/2012,7.45,oregon,27
2012,7,7/1/2012,5.88,oklahoma,28
2012,7,7/1/2012,0.59,connecticut,29
2012,7,7/1/2012,3.73,iowa,30
2012,7,7/1/2012,4.31,mississippi,31
2012,7,7/1/2012,5.1,arkansas,32
2012,7,7/1/2012,6.27,kansas,33
2012,7,7/1/2012,9.22,utah,34
2012,7,7/1/2012,9.8,nevada,35
2012,7,7/1/2012,5.29,new mexico,36
2012,7,7/1/2012,4.9,west virginia,37
2012,7,7/1/2012,5.49,nebraska,38
2012,7,7/1/2012,9.41,idaho,39
2012,7,7/1/2012,8.63,hawaii,40
2012,7,7/1/2012,2.75,maine,41
2012,7,7/1/2012,1.96,new hampshire,42
2012,7,7/1/2012,0.98,rhode island,43
2012,7,7/1/2012,8.43,montana,44
2012,7,7/1/2012,3.14,delaware,45
2012,7,7/1/2012,6.08,south dakota,46
2012,7,7/1/2012,7.06,alaska,47
2012,7,7/1/2012,7.65,north dakota,48
2012,7,7/1/2012,0.78,vermont,49
2012,7,7/1/2012,8.82,district of columbia,50
2012,7,7/1/2012,8.24,wyoming,51
2012,8,8/1/2012,9.8,california,1
2012,8,8/1/2012,7.25,texas,2
2012,8,8/1/2012,0.2,new york,3
2012,8,8/1/2012,6.47,florida,4
2012,8,8/1/2012,2.16,illinois,5
2012,8,8/1/2012,1.18,pennsylvania,6
2012,8,8/1/2012,3.92,ohio,7
2012,8,8/1/2012,5.69,michigan,8
2012,8,8/1/2012,6.86,georgia,9
2012,8,8/1/2012,2.55,north carolina,10
2012,8,8/1/2012,0.39,new jersey,11
2012,8,8/1/2012,7.45,virginia,12
2012,8,8/1/2012,8.24,washington,13
2012,8,8/1/2012,4.31,massachusetts,14
2012,8,8/1/2012,2.75,indiana,15
2012,8,8/1/2012,10,arizona,16
2012,8,8/1/2012,4.51,tennessee,17
2012,8,8/1/2012,4.71,missouri,18
2012,8,8/1/2012,2.35,maryland,19
2012,8,8/1/2012,1.37,wisconsin,20
2012,8,8/1/2012,2.94,minnesota,21
2012,8,8/1/2012,9.02,colorado,22
2012,8,8/1/2012,3.33,alabama,23
2012,8,8/1/2012,1.57,south carolina,24
